출원번호,출원일,사무소,대리인,MainCPC,클러스터_v1,클러스터_v2,발명명칭
1020230090657,20230712,김앤장,김성남,G06F 3/06	(2006.01),C2,C 간접·표준형,스토리지 장치 및 스토리지 장치의 컨트롤러의 동작 방법
2020230001442,20230712,김앤장,이승희,H01F 27/02	(2006.01),C4,B 직접과제형,변압기용 외함
1020230088979,20230710,김앤장,김기호,E02B 3/10	(2006.01),C4,B 직접과제형,기립식 월파 방지벽
1020230089217,20230710,김앤장,이승현,E01C 9/08	(2006.01)¶E01C 9/083	(2013.01),C4,A 선행인용형,시공성 및 내하력이 향상된 복공판의 제조 및 시공방법
1020230089236,20230710,김앤장,김성남,H04L 25/08	(2006.01),C2,C 간접·표준형,"수신 회로, 이를 이용하는 반도체 장치 및 반도체 시스템"
1020230088111,20230707,김앤장,이석재,G07C 9/00	(2020.01)¶G07C 9/00571	(2013.01),C4,A 선행인용형,스마트 인공지능 센서 도어 개폐 시스템
1020230087591,20230706,김앤장,이재훈,E01B 7/20	(2006.01)¶E01B 7/20	(2013.01),C4,A 선행인용형,절연체가 일체로 성형된 기억쇠를 갖는 첨단간
1020230087658,20230706,김앤장,김성남,H03K 19/0175	(2006.01),C2,C 간접·표준형,레벨 쉬프터
1020230086626,20230704,김앤장,김성환,A43B 13/41	(2006.01),C4,B 직접과제형,안전화용 아웃솔의 토우캡 내압박 지지구조
1020230085775,20230703,김앤장,김성남,H03K 5/00	(2014.01),C2,C 간접·표준형,"클럭 더블러, 이를 이용하는 클럭 생성 장치 및 반도체 시스템"
1020230085933,20230703,김앤장,이승현,E06B 3/58	(2006.01),C4,A 선행인용형,안정적인 위치고정이 가능한 유리지지구
1020230084901,20230630,김앤장,김성남,G11C 11/406	(2006.01),C2,C 간접·표준형,리프레쉬 회로 및 이를 포함하는 반도체 메모리 장치
1020230083699,20230628,김앤장,김성남,H01L 21/67	(2006.01),C2,C 간접·표준형,콜릿 포켓 및 콜릿 스토커
1020230082432,20230627,김앤장,김현진,H02J 50/12	(2016.01),C4,A 선행인용형,반도체 변압기 제어 전원 공급을 위한 무선전력 수신장치
1020230082742,20230627,김앤장,김성남,G11C 8/08	(2006.01),C2,C 간접·표준형,메인 워드라인 드라이버 및 이를 이용하는 메모리 장치
1020230082753,20230627,김앤장,김성남,G11C 29/02	(2006.01),C2,C 간접·표준형,테스트 회로 및 이를 포함하는 반도체 메모리 시스템
1020230080832,20230623,김앤장,김기호,E01D 15/14	(2006.01)¶E01D 15/14	(2013.01),C4,B 직접과제형,높이 조절형 알루미늄 부잔교
1020230081196,20230623,김앤장,김기호,A63G 31/00	(2006.01)¶A63G 31/00	(2013.01),C4,B 직접과제형,안전성이 강화된 네트 놀이시설 및 시공방법
1020230080250,20230622,김앤장,김현진,B61D 35/00	(2006.01)¶B61D 35/007	(2013.01),C4,A 선행인용형,철도차량 신속 오물수거시스템
1020230080433,20230622,김앤장,김성남,H01L 23/00	(2006.01),C2,C 간접·표준형,본딩 개체 및 이를 포함하는 적층형 반도체 장치
1020230080554,20230622,김앤장,이승현,A01D 34/44	(2006.01)¶A01D 34/44	(2013.01),C4,B 직접과제형,험지주행이 용이한 다관절구조의 4륜 구동 승용형 예초기
1020230080557,20230622,김앤장,김성남,G11C 16/10	(2006.01),C2,C 간접·표준형,메모리 장치 및 메모리 장치의 동작 방법
1020230079471,20230621,김앤장,김현진,B61D 35/00	(2006.01)¶B61D 35/007	(2013.01),C4,A 선행인용형,철도차량을 위한 자동화 오물스테이션 장치
1020230078585,20230620,김앤장,이승희,B63B 79/30	(2020.01),C4,B 직접과제형,선박 엔진의 탑 브레이싱 장치의 오류 검출 시스템
1020230078754,20230620,김앤장,김현진,B61D 35/00	(2006.01)¶B61D 35/007	(2013.01),C4,A 선행인용형,철도차량을 위한 하이브리드 타입 오물배출장치
2020230001248,20230620,김앤장,이승희,H01F 27/30	(2006.01),C4,B 직접과제형,변압기
2020230001249,20230620,김앤장,이승희,H01F 27/30	(2006.01),C4,B 직접과제형,변압기
1020230078014,20230619,김앤장,김현진,B61D 35/00	(2006.01)¶B61D 35/007	(2013.01),C4,A 선행인용형,철도차량의 오물 수거를 위한 배관설비 및 이를 포함하는 오물수거시스템
1020230078240,20230619,김앤장,김성남,H10B 12/00	(2023.01),C1,C 간접·표준형,"단위 셀, 이를 포함하는 적층형 반도체 장치 및 적층형 반도체 장치의 제조방법"
1020230078445,20230619,김앤장,김성남,G09F 19/14	(2006.01),C2,C 간접·표준형,실내 유해 광고의 옥외 노출 방지 구조 및 이의 시공 방법
1020230077084,20230615,김앤장,이소정,G06Q 50/10	(2012.01),C2,C 간접·표준형,골프 셀프 체크아웃 시스템 및 이를 이용한 골프 셀프 체크아웃 방법
1020230076077,20230614,김앤장,김현진,A61K 8/44	(2006.01),C1,A 선행인용형,저자극 핸드워시 조성물
1020230076078,20230614,김앤장,김현진,A61K 8/9761	(2017.01),C1,A 선행인용형,천연물 함유 피부 세정 조성물
1020230074486,20230609,김앤장,김현진,A61K 47/69	(2017.01),C4,A 선행인용형,멜리틴이 결합된 지질나노입자 및 이의 제조방법
1020230073376,20230608,김앤장,김현진,G06Q 50/40	(2024.01),C4,A 선행인용형,무인화 렌터카 운영시스템
1020230073788,20230608,김앤장,김현진,G06Q 50/10	(2012.01),C2,A 선행인용형,클라우드 컴퓨팅을 활용한 IT 창작 DIY 콘텐츠 제공시스템
1020230073089,20230607,김앤장,김성남,G01N 21/88	(2006.01),C2,C 간접·표준형,"입력 데이터 전처리 장치 및 방법과, 이를 이용한 반도체 디바이스 검사 시스템"
1020230073129,20230607,김앤장,김성남,H01L 23/00	(2006.01),C2,JP 번역체(v2제외),"하이브리드 웨이퍼 본딩용 본딩 구조체, 이를 포함하는 반도체 장치 및 이의 제조방법"
1020230071594,20230602,김앤장,김성남,G06F 18/2413	(2023.01),C2,C 간접·표준형,"데이터 클러스터링 시스템과, 이를 이용한 메모리 장치의 리드 전압 결정 장치"
1020230071617,20230602,김앤장,김성남,G05F 3/20	(2006.01),C2,C 간접·표준형,바이어스 생성 회로 및 이를 포함하는 버퍼 회로
1020230069788,20230531,김앤장,이호준,G06F 3/04842	(2022.01),C1,A 선행인용형,여행 서비스를 위한 사용자 인터페이스 표시 방법
1020230068824,20230530,김앤장,이호준,G06Q 40/08	(2023.01),C2,A 선행인용형,여행 일정에 기초한 여행자 보험 상품을 제공하기 위한 방법 및 컴퓨터 프로그램
1020230069037,20230530,김앤장,김성남,H03K 5/135	(2006.01),C2,C 간접·표준형,"클럭 생성 회로, 이를 이용하는 반도체 장치 및 반도체 시스템"
1020230069617,20230530,김앤장,김지우,E01D 2/00	(2006.01),C2,C 간접·표준형,보강된 단부를 구비하는 프리스트레스트 콘크리트 거더를 포함하는 교량
1020230068229,20230526,김앤장,이승현,A61B 5/00	(2021.01),C4,A 선행인용형,자세 교정장치
1020230067820,20230525,김앤장,이승희,B05B 17/08	(2006.01),C4,B 직접과제형,안전 블럭 조립체를 포함하는 바닥분수대
1020230067935,20230525,김앤장,조경화,G06Q 10/08	(2024.01),C4,B 직접과제형,화물중계시스템 및 화물중계방법
1020230067167,20230524,김앤장,이승현,C10C 3/02	(2006.01),C2,A 선행인용형,석유계 잔사유를 이용한 고연화점 피치의 제조방법 및 고연화점 피치
1020230066163,20230523,김앤장,김현진,G06Q 50/26	(2024.01),C1,A 선행인용형,NFT 포인트를 제공하는 인공지능 기반 친환경 건설폐기물 신고시스템
1020230065809,20230522,김앤장,김성남,H01L 21/302	(2006.01),C2,C 간접·표준형,반도체 장치의 제조 방법
1020230065017,20230519,김앤장,김성남,G06F 3/06	(2006.01),C4,B 직접과제형,데이터 저장 장치 및 그 동작 방법
1020230065023,20230519,김앤장,김성남,G11C 5/14	(2021.01),C2,C 간접·표준형,전압 생성 회로 및 이를 이용하는 반도체 장치
1020230064500,20230518,김앤장,김성남,G11C 16/26	(2006.01),C2,C 간접·표준형,페이지 버퍼 회로 및 메모리 장치의 주변 회로
1020230064511,20230518,김앤장,김성남,G11C 16/10	(2006.01),C2,C 간접·표준형,메모리 장치
1020230062491,20230515,김앤장,이승희,C25D 1/04	(2006.01),C4,A 선행인용형,실린더 몰드를 이용한 금속케이블 또는 메쉬 제조장치¶실린더 몰드를 이용한 금속케이블 또는 메쉬 제조장치 {A fabrication device of a metal cable or mesh using cylinder mold}
1020230062071,20230512,김앤장,김지우,G06F 16/958	(2019.01),C2,C 간접·표준형,앱 제공 방법 및 장치
1020230058702,20230504,김앤장,김현진,G06Q 50/14	(2012.01)¶G06Q 50/14	(2013.01),C2,A 선행인용형,스마트 여행일정 추천시스템
1020230057578,20230503,김앤장,김현진,F16F 15/04	(2006.01)¶F16F 15/04	(2013.01),C4,A 선행인용형,"진동 분산이 가능한 내진장치, 이를 포함하는 계장제어반 및 계장제어반 운영시스템"
1020230055894,20230428,김앤장,김현진,G06Q 50/14	(2012.01),C4,A 선행인용형,게이미피케이션을 활용한 스마트 관광 콘텐츠 추천시스템
1020230056135,20230428,김앤장,이승현,B21J 5/002,C4,A 선행인용형,반응고 단조기 보온로 자동 덮개장치¶반응고 단조기 보온로 자동 덮개장치{Reactor forging furnace automatic cover device}
1020230055760,20230427,김앤장,홍은정,A47C 31/00	(2006.01)¶A47C 31/004	(2013.01),C2,A 선행인용형,야전침대용 그라운드 시트
1020230054643,20230426,김앤장,김현진,H04L 12/10	(2006.01)¶H04L 12/10	(2013.01),C4,A 선행인용형,가정용 올인원 AP시스템
1020230053268,20230424,김앤장,김기호,E01C 5/16	(2006.01)¶E01C 5/16	(2013.01),C4,B 직접과제형,유지보수 및 보강이 용이한 다기능 알루미늄 데크 및 그 시공방법
1020230049798,20230417,김앤장,김현진,G01R 31/34	(2006.01)¶G01R 31/343	(2013.01),C4,A 선행인용형,추세비교분석을 통한 고장 예측 및 진단이 가능한 계장제어반 운영시스템 및 이에 포함되는 계장제어반
1020230049272,20230414,김앤장,김현진,A23L 33/10,C1,A 선행인용형,기능성이 강화된 제주마를 활용한 식품 조성물 및 이의 제조방법¶기능성이 강화된 제주마를 활용한 식품 조성물 및 이의 제조방법{Food composition using equus caballusu with enhanced functionality and Method for manufacturing the same}
1020230048107,20230412,김앤장,이호준,H10P 72/0402,C2,JP 번역체(v2제외),캐니스터 쿨링 장치{Cooling apparatus for canister}
1020230045003,20230405,김앤장,김현진,B23P 6/00	(2024.01)¶B23P 6/00	(2024.01),C2,A 선행인용형,나사 및 볼트류 재생 시스템
1020230042800,20230331,김앤장,이승현,A23L 2/04	(2006.01),C1,A 선행인용형,향기 및 색도가 강화된 홍고추 엑기스 및 그 제조방법¶향기 및 색도가 강화된 홍고추 엑기스 및 그 제조방법{Red pepper extract with enhanced aroma and color and its manufacturing method}
1020230042830,20230331,김앤장,김현진,H02J 3/38	(2022.01),C2,A 선행인용형,양방향 수요 관리가 가능한 부하 제어 시스템
1020230042332,20230330,김앤장,김현진,G06Q 30/06	(2023.01),C4,A 선행인용형,안면인식 키오스크를 이용한 렌터카 대여 시스템
1020230041131,20230329,김앤장,김현진,G06Q 50/40	(2024.01),C2,A 선행인용형,전기차 충전시설 설치 최적위치 분석 시스템
1020230039625,20230327,김앤장,김현진,G06Q 50/40,C2,A 선행인용형,날씨정보 기반 퍼스널 모빌리티 운영시스템¶날씨정보 기반 퍼스널 모빌리티 운영시스템{A PM Operation System Based on Weather Data}
1020230038297,20230324,김앤장,김지우,G06Q 50/10	(2012.01),C2,C 간접·표준형,디지털 트윈 기반 매장 정보 제공 시스템 및 디지털 트윈 기반 매장 정보 제공 방법
1020230028181,20230303,김앤장,김현진,G06Q 10/10	(2023.01),C1,A 선행인용형,NFT를 이용한 인력중개시스템
1020230022666,20230221,김앤장,김지우,B60M 1/28	(2006.01),C2,C 간접·표준형,슬라이딩 타입 전차선 탈락 장치
1020230021875,20230220,김앤장,이승희,B05B 17/08	(2006.01)¶B05B 17/08	(2013.01),C4,B 직접과제형,분수대
1020230021796,20230218,김앤장,조경화,E05F 15/73	(2015.01),C4,B 직접과제형,인체인식과 회귀분석을 이용한 보행자 동선 예측 자동문 개폐 시스템
1020230011577,20230130,김앤장,김현진,A61K 8/9789	(2017.01),C4,A 선행인용형,항균 펩타이드를 함유하는 가시복분자딸기 유산균 발효물과 복령을 포함하는 화장료 조성물
1020230009358,20230125,김앤장,이재훈,G06V 40/20,C4,B 직접과제형,사생활 보호를 보장(Privacy Risk Zero)하는 행동 인식 시스템 및 그 방법¶사생활 보호를 보장(Privacy Risk Zero)하는 행동 인식 시스템 및 그 방법{A system that includes a behavior recognition module for privacy risk zero based on hidden data and the method thereof}
1020230007824,20230119,김앤장,김현진,E04B 5/38	(2006.01),C2,A 선행인용형,강섬유를 혼입한 슬래브 시공방법
1020230007155,20230118,김앤장,김현진,A61K 8/9789	(2017.01),C4,A 선행인용형,특수 식물을 이용한 피부 염증 완화용 화장료 조성물
1020230005479,20230113,김앤장,김성남,G01R 31/28	(2006.01),C4,B 직접과제형,반도체 테스트 장치 및 그 구동 방법
1020230003898,20230111,김앤장,김현진,C12N 1/20	(2006.01),C4,A 선행인용형,신규한 라넬라 아세리스 Ｆｓｏｉｌ5 균주 및 이를 이용하는 친환경 작물 생장 촉진제
1020220190336,20221230,김앤장,이승현,A43C 9/08,C1,A 선행인용형,한지사를 이용한 신발끈용 복합사 및 한지 복합사를 이용한 신발끈¶한지사를 이용한 신발끈용 복합사 및 한지 복합사를 이용한 신발끈{Composite yarn for shoelaces using Korean-paper yarn and shoelaces using Korean-paper composite yarn}
1020220189341,20221229,김앤장,김현진,H01M 10/42	(2014.01),C1,A 선행인용형,폐배터리를 이용한 에너지 공급 장치
1020220186536,20221228,김앤장,이재훈,G06F 3/01	(2006.01),C4,B 직접과제형,디지털트윈기반 건설현장에서 HMI를 위한 디지털휴먼과의 커뮤니케이션 시스템 및 그 방법
1020220186878,20221228,김앤장,김현진,G06Q 50/40	(2024.01),C4,A 선행인용형,통합 차량자원 관리시스템¶통합 차량자원 관리시스템{An Intergarated Management System for Rental Car Resources}
1020220181723,20221222,김앤장,이승현,H02B 1/015	(2006.01),C4,A 선행인용형,모터 제어장치
1020220180022,20221221,김앤장,이재훈,A61L 9/013	(2006.01),C4,A 선행인용형,버섯 유래 키토산을 포함하는 악취제거제 조성물
1020220177147,20221216,김앤장,김성남,H01L 21/02	(2006.01),C2,C 간접·표준형,실리콘 산화막 형성 방법¶실리콘 산화막 형성 방법{Method for forming silicon oxide films}
1020220174570,20221214,김앤장,이석재,G06Q 50/10	(2012.01),C3,JP 번역체(v2제외),격투 경기의 승부 예측 및 선수 후원 서비스를 포함하는 토탈 온라인 서비스 제공 시스템
1020220167739,20221205,김앤장,김현진,B60S 3/04	(2006.01),C4,A 선행인용형,슬러지 케익 자동배출기능을 갖는 정화장치를 구비한 세륜기
1020220168214,20221205,김앤장,김현진,G06F 11/27	(2006.01),C4,A 선행인용형,컴퓨터 DRAM 메모리 검사방법
1020220166204,20221202,김앤장,김현진,B63B 59/02	(2006.01),C4,A 선행인용형,해상풍력발전기 유지보수 선박용 접안 충격흡수장치
1020220163955,20221130,김앤장,조경화,A61G 7/10	(2006.01),C2,C 간접·표준형,이승보조 장치에 활용되는 슬링 겸용 침대커버
1020220164706,20221130,김앤장,이호준,A61B 5/1079,C0,A 선행인용형,체형 분석 정보 제공 방법¶체형 분석 정보 제공 방법{METHOD FOR PROVIDING BODY SHAPE ANALYSIS INFORMATION}
